date,country_code,country_name,SLT99_FTOT_TREAS,SLT399_FTOT_TREAS_VALCHG,SLT399_FTOT_TREAS_ESTTRANS,SLT99_FTOT_AGCY,SLT399_FTOT_AGCY_VALCHG,SLT399_FTOT_AGCY_ESTTRANS,SLT99_FTOT_CORP,SLT399_FTOT_CORP_VALCHG,SLT399_FTOT_CORP_ESTTRANS,SLT99_FTOT_STK,SLT399_FTOT_STK_VALCHG,SLT399_FTOT_STK_ESTTRANS,SLT99_US_FOR_BOND,SLT399_US_FOR_BOND_VALCHG,SLT399_US_FOR_BOND_ESTTRANS,SLT99_US_FOR_STK,SLT399_US_FOR_STK_VALCHG,SLT399_US_FOR_STK_ESTTRANS
2016-08,30309,Brazil,245253,-1361,4957,577,0,64,727,0,-7,5118,-5,-165,45662,561,-1507,104487,569,172
2016-08,30406,Chile,27039,-158,-860,74,0,20,2711,0,79,19755,-20,-121,15075,-136,-171,10954,-468,168
2016-08,30503,Colombia,28867,-169,-994,1299,0,-4,1900,0,104,11859,-12,512,19135,619,937,5716,487,104
2016-08,30708,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2016-08,30805,Dominican Republic,1231,-7,-71,9,0,-2,290,0,3,362,0,-2,4138,115,-90,11,0,0
2016-08,31003,Ecuador,103,-1,0,177,0,14,286,0,16,601,-1,5,NA,NA,NA,NA,NA,NA
2016-08,31089,El Salvador,633,-4,12,37,0,-1,101,0,-4,288,0,19,1423,26,57,0,0,0
2016-08,31607,Jamaica,110,-1,11,31,0,-2,535,0,25,198,0,-1,NA,NA,NA,NA,NA,NA
2016-08,31704,Mexico,37201,-220,-1602,23658,-5,1394,2699,0,112,37849,-37,1285,98333,1447,168,60788,676,731
2016-08,31887,Panama,640,-4,-38,1423,0,-43,5537,-1,303,11671,-12,-19,7908,146,-47,18456,367,484
2016-08,32204,Peru,12955,-71,380,2928,-1,8,1993,0,-9,9714,-10,-68,8880,182,-62,2041,-101,-154
2016-08,32409,Trinidad and Tobago,2778,-16,-40,1140,0,-24,3025,0,37,2468,-2,129,807,17,193,0,0,0
2016-08,32603,Uruguay,4778,-27,16,316,0,24,1439,0,-94,1849,-2,-72,4026,112,-17,49,0,1
2016-08,32719,Venezuela,263,-1,-1,83,0,-19,1849,0,30,3075,-3,-54,6215,127,39,247,1,40
2016-08,34401,Total Caribbean,256626,-1447,1035,63221,-15,620,611271,-66,11821,1069254,-1074,13135,385299,922,736,1257235,98,36839
2016-08,35254,Aruba,76,-1,-41,133,0,6,380,0,12,342,0,-3,205,5,19,0,0,0
2016-08,35319,Bahamas,7502,-35,1318,2109,0,95,13251,-1,896,18121,-20,-1273,775,-1,2,4945,-9,-73
2016-08,35602,Bermuda,51020,-283,975,28552,-7,475,116275,-13,1165,91257,-89,686,31268,-32,-46,201616,759,3521
2016-08,35718,Belize,15,0,4,1,0,0,175,0,0,339,0,-12,69,1,0,49,0,1
2016-08,35807,British Virgin Islands,18838,-118,-2016,788,0,10,19353,-2,0,109066,-112,-829,10999,-12,214,47639,42,59
2016-08,36137,Cayman Islands,171162,-969,76,29412,-7,173,440087,-47,9986,824399,-826,14722,329102,54,829,920363,779,32875
2016-08,36188,Curacao,953,-5,1,285,0,30,983,0,5,3077,-3,-80,3609,-4,180,79335,-1515,569
2016-08,37206,Netherlands Antilles,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-08,37508,Saint Lucia,7,0,2,1,0,0,173,0,0,175,0,-7,11,0,0,2,0,0
2016-08,37818,Turks AND Caicos Islands,37,0,-1,16,0,0,177,0,9,490,0,4,307,8,-5,0,0,-2
2016-08,39942,Total Latin America,364850,-2055,1920,30941,-7,1442,21969,-2,582,108307,-109,1251,231679,3815,-875,206391,1443,1672
2016-08,40703,Bahrain,692,-4,28,165,0,-29,169,0,-57,962,-1,-5,250,2,38,229,4,4
2016-08,41319,Sri Lanka,434,-2,141,0,0,-20,0,0,0,18,0,0,3663,11,77,438,16,7
2016-08,41408,China,1183332,-6854,-27023,194538,-48,-4747,16086,-2,473,180344,-186,-2271,1464,6,-49,107384,7348,134
2016-08,42005,Hong Kong,141128,-784,2694,13312,-3,211,35929,-4,1096,80130,-81,963,4028,-2,-66,130379,892,1025
2016-08,42102,India,116333,-658,130,3,0,-2,46,0,2,2381,-2,39,9993,28,330,133914,1352,1774
2016-08,42218,Indonesia,21248,-117,498,3446,-1,-159,2082,0,12,314,0,-1,27334,24,129,33596,469,719
2016-08,42404,Iraq,6905,-41,-269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08,42501,Israel,26231,-162,-2411,2279,-1,-84,4971,-1,-87,39005,-40,196,17620,180,-384,55510,-2191,534
2016-08,42609,Japan,1085839,-6167,-3278,221955,-50,15336,189720,-20,2310,451171,-458,2264,92161,-883,2327,688470,2407,-2683
2016-08,43001,Korea,81559,-439,4087,50535,-12,-150,28368,-3,1076,79446,-79,2122,24674,-21,-337,160702,4961,-174
2016-08,43109,Kuwait,28253,-161,-123,5313,-1,558,14940,-1,1799,136758,-138,1098,NA,NA,NA,NA,NA,NA
2016-08,43419,Lebanon,0,0,0,0,0,0,16,0,0,181,0,-1,1588,3,439,75,1,-2
2016-08,43605,Malaysia,13522,-78,-247,11546,-3,1020,2087,0,112,10646,-11,197,11822,65,302,21528,406,59
2016-08,44105,Oman,17818,-102,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,3,-10,284,5,-3
2016-08,44709,Pakistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866,7,-26,2400,-18,55
2016-08,44806,Philippines,39527,-231,-1274,29,0,-17,1018,0,-25,2396,-2,13,7099,2,167,19738,-366,1340
2016-08,45101,Qatar,100,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,3637,35,100,2815,46,108
2016-08,45608,Saudi Arabia,91762,-531,-1929,6821,-2,-421,10515,-1,-9,36074,-36,835,NA,NA,NA,NA,NA,NA
2016-08,46019,Singapore,102627,-566,2691,8277,-2,478,59876,-7,-12,139162,-147,-4730,8437,-34,305,99395,-3355,6875
2016-08,46205,Syria,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA
2016-08,46302,Taiwan,187425,-1066,-849,207466,-50,241,85133,-9,1600,46096,-46,527,77,0,8,130449,1504,1658
2016-08,46418,Thailand,19570,-114,-566,1848,0,-36,2982,0,21,2547,-3,31,3396,14,147,36021,1017,1233
2016-08,46604,United Arab Emirates,54577,-310,-131,388,0,-7,6414,-1,3,90250,-91,1158,4053,40,49,7057,120,26
2016-08,46906,Vietnam,13271,-75,-4,0,0,0,0,0,0,33,0,-2,616,2,6,2234,83,-9
2016-08,49999,Total Asia,3246953,-18544,-27816,728224,-173,12150,462390,-50,8388,1318608,-1342,2760,227732,-484,3399,1634050,14843,12575
2016-08,50105,Algeria,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08,50504,Botswana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,9,23,4,0,0
2016-08,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277,21,56,83,2,0
2016-08,53201,Liberia,304,-2,-95,45,0,1,152,0,2,615,-1,-21,1068,19,-2,9075,-170,-12
2016-08,53805,Mauritius,898,-5,-13,58,0,3,1037,0,81,4201,-4,-85,225,3,52,10233,237,-247
2016-08,54003,Morocco,2419,-14,11,0,0,0,7,0,0,176,0,0,2029,36,-35,506,9,-11
2016-08,54305,Nigeria,2272,-13,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,9,-31,986,22,-3
2016-08,55719,South Africa,7634,-38,918,1576,0,-34,441,0,-32,9812,-10,189,10502,-378,339,67228,-5623,731
2016-08,57002,Egypt,211,-3,-357,250,0,-13,22,0,-21,468,0,-1,428,3,73,2864,49,9
2016-08,59994,Total Africa,20336,-113,296,2426,-1,-48,2350,0,26,18250,-18,117,23941,-135,889,92520,-5177,183
2016-08,60089,Australia ,25045,-129,2241,2829,-1,334,37419,-4,3692,192372,-179,16364,116665,-216,1440,158086,-5467,1105
2016-08,61204,Marshall Islands,5,0,0,3,0,0,63,0,7,911,-1,-52,2624,33,16,9912,37,292
2016-08,61689,New Zealand,5370,-18,2269,638,0,8,2598,0,142,13920,-14,630,11444,22,-101,8960,188,3
2016-08,69906,Total Other Countries,30447,-147,4508,3518,-1,343,40128,-4,3849,207869,-194,16955,130787,-216,1409,178743,-5467,1471
2016-08,69995,Total Foreign Countries,5454938,-31021,-23367,971976,-231,17032,3654692,-393,58058,6458841,-6520,59277,2389950,3678,4563,7068727,27251,41265
2016-08,79995,Total IROs,52622,-317,-3325,9493,-2,669,12337,-1,80,4455,-5,-315,3552,836,144,460,2,-94
2016-08,99990,Foreign official: all countries,3673647,-21012,-37048,447367,-108,-1718,168983,-18,3297,847975,-867,-2410,NA,NA,NA,NA,NA,NA
2016-08,99996,All Countries and IROs,5507560,-31338,-26692,981469,-233,17701,3667029,-395,58139,6463296,-6525,58962,2455204,2613,6608,7069187,27936,40488
2016-09,10189,Austria,4940,-9,125,491,0,28,4093,-11,9,9984,-4,66,7802,6,122,11156,572,-195
2016-09,10251,Belgium,92246,-182,-5130,4336,2,-21,444765,-1209,1720,35031,-15,1008,6946,19,-165,52074,2049,-429
2016-09,10405,Cyprus,106,0,-1,2,0,0,124,0,2,360,0,8,1062,-3,99,692,6,-31
2016-09,10502,Denmark,15979,-41,-5824,166,0,0,25590,-70,-196,73010,-31,2510,12970,53,999,70775,-3021,-270
2016-09,10707,Finland,10402,-18,531,14,0,-3,5698,-15,84,23478,-10,471,4144,-1,-383,37214,1291,46
2016-09,10804,France,56759,-104,1357,3318,2,82,57183,-153,1251,120234,-54,-2651,128699,-53,7968,333716,3916,-1252
2016-09,11002,Germany,81442,-151,613,5268,2,182,121388,-330,587,159088,-74,-9547,70001,178,2017,287271,1115,-269
2016-09,11207,Greece,1287,-2,-36,38,0,-7,274,-1,0,1800,-1,-32,2606,0,-238,4672,-255,140
2016-09,11304,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,-3,-250,196,8,-162
2016-09,11401,Ireland,232331,-423,6128,48307,24,-2254,302790,-821,2585,248339,-109,447,64455,-241,6776,416745,-9491,26564
2016-09,11509,Italy,41062,-74,1402,1464,1,-215,11339,-29,557,25498,-11,-137,28390,82,-1218,61651,-1910,624
2016-09,11703,Luxembourg,175379,-316,6261,32549,16,-370,577509,-1558,6869,523846,-232,-2230,81490,-459,-969,49728,402,-446
2016-09,11819,Malta,325,-1,-31,7,0,0,484,-1,-16,635,0,3,148,0,2,656,5,19
2016-09,12009,Monaco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,-1,37,1,-4
2016-09,12106,Netherlands,45293,-85,-10,10536,5,-405,70322,-191,494,233231,-103,-960,172723,-597,10497,264350,3017,-1390
2016-09,12203,Norway,56210,-100,2866,226,0,0,46750,-127,184,208402,-92,-838,25954,11,-324,25400,1053,70
2016-09,12319,Portugal,5814,-10,598,253,0,137,430,-1,10,2687,-1,12,3723,-11,-874,7655,-21,-62
2016-09,12505,Spain,37686,-71,-112,1423,1,45,3364,-9,183,13738,-6,-213,20316,105,-292,86537,1147,694
2016-09,12602,Sweden,38207,-73,-801,167,0,16,7147,-20,-23,117862,-53,-1878,29547,-133,2447,89158,1774,105
2016-09,12688,Switzerland,209801,-389,1974,20638,8,4122,139283,-383,-767,363361,-162,-3674,20315,29,190,414928,3090,-1806
2016-09,12807,Turkey,24235,-43,1131,0,0,0,53,0,0,533,0,-5,16903,-195,-751,18130,-153,281
2016-09,13005,United Kingdom,188507,-330,11880,10520,5,756,472130,-1331,-14828,785841,-337,20535,293424,-1893,1298,903523,8552,-14935
2016-09,13006,Guernsey,4870,-9,15,376,0,-10,4414,-12,-75,29040,-13,-356,10194,-67,-136,28177,271,-909
2016-09,13007,Jersey,1867,-4,-93,211,0,59,4396,-12,7,16947,-7,267,15042,-96,283,86766,803,506
2016-09,13008,Isle of Man,709,-1,-5,0,0,0,235,-1,6,886,0,-15,1082,-7,20,2946,26,109
2016-09,13218,Serbia,1408,-3,-39,0,0,0,0,0,0,12,0,0,2836,8,27,6,0,0
2016-09,14214,Croatia,1186,-2,53,0,0,0,0,0,0,174,0,-7,2858,-7,39,197,4,4
2016-09,14338,Slovenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2887,-8,-228,163,1,2
2016-09,15202,Bulgaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,0,-21,14,2,-59
2016-09,15288,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,6,-59,1816,44,23
2016-09,15504,Hungary,694,-1,-43,701,0,-6,11,0,-2,707,0,-11,8131,84,-38,3606,-11,-123
2016-09,15601,Latvia,253,0,11,19,0,-338,341,-1,-26,197,0,6,460,-1,-5,8,0,0
2016-09,15709,Lithuania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319,-3,-1,22,1,-2
2016-09,15768,Poland,33495,-63,-289,0,0,0,453,-1,-15,4534,-1,1583,13885,195,65,8743,-204,70
2016-09,15806,Romania,3264,-7,-264,0,0,0,67,0,3,66,0,2,3084,-8,16,1078,23,30
2016-09,16101,Russia,75668,-159,-9306,0,0,0,125,0,-4,367,0,8,9919,213,202,42594,1576,-787
2016-09,16403,Ukraine,4987,-9,-17,0,0,0,5,0,-4,23,0,-1,8139,-19,844,205,4,-3
2016-09,16543,Kazakhstan,16046,-29,504,71,0,8,1010,-3,-11,4779,-2,-101,3854,-10,-105,178,6,-92
2016-09,16713,Euro Area Countries,786396,-1449,11679,108136,53,-3479,1600543,-4333,14245,1399560,-622,-13753,597520,-994,23105,1614444,1848,24009
2016-09,19992,Total Europe,1478937,-2742,13441,141301,67,1776,2307595,-6308,-1438,3012402,-1324,4075,1080847,-2835,27962,3313148,15723,6057
2016-09,29998,Canada,72770,-126,5408,6578,2,2395,170660,-463,1394,724119,-320,-2193,331579,-1486,-1727,418427,3517,6490
2016-09,30104,Argentina,732,-1,-4,21,0,-3,1321,-4,-33,4412,-2,-47,19995,104,339,3689,184,66
2016-09,30155,Barbados,1654,-4,-339,363,0,-21,15032,-42,-273,2333,-1,274,2934,22,-80,6,0,2
2016-09,30309,Brazil,247608,-458,2813,577,0,0,712,-2,-13,5139,-2,23,49403,43,3698,104974,286,201
2016-09,30406,Chile,26124,-50,-865,52,0,-22,2703,-7,-1,20432,-9,686,15042,-75,42,11041,-46,133
2016-09,30503,Colombia,27859,-54,-954,1395,1,95,1882,-5,-13,11630,-5,-224,19266,257,-126,5796,-43,123
2016-09,30708,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2016-09,30805,Dominican Republic,1233,-2,4,9,0,0,310,-1,21,373,0,11,4041,30,-127,11,0,0
2016-09,31003,Ecuador,90,0,-13,129,0,-48,282,-1,-3,623,0,22,NA,NA,NA,NA,NA,NA
2016-09,31089,El Salvador,545,-1,-87,39,0,2,98,0,-3,283,0,-5,1446,0,23,0,0,0
2016-09,31607,Jamaica,97,0,-13,31,0,0,570,-1,36,182,0,-16,NA,NA,NA,NA,NA,NA
2016-09,31704,Mexico,40088,-69,2956,22467,11,-1202,2663,-7,-29,37421,-17,-411,96039,-3256,962,59163,-2024,399
2016-09,31887,Panama,578,-1,-61,1474,1,50,5584,-15,62,11556,-5,-110,7826,-68,-14,19465,198,811
2016-09,32204,Peru,12365,-24,-566,2891,1,-38,1990,-5,2,9759,-4,49,8917,7,30,2197,3,153
2016-09,32409,Trinidad and Tobago,2760,-5,-13,1121,1,-20,3001,-8,-16,2470,-1,3,761,6,-52,0,0,0
2016-09,32603,Uruguay,4743,-9,-26,364,0,48,1456,-4,21,1864,-1,16,3896,-49,-81,32,0,-17
2016-09,32719,Venezuela,265,0,2,76,0,-7,1855,-5,11,3049,-1,-25,7055,950,-110,268,-2,23
2016-09,34401,Total Caribbean,257661,-479,1514,64754,30,1503,618035,-1666,8430,1094059,-470,25275,390615,-170,5486,1274599,8585,8779
2016-09,35254,Aruba,53,0,-23,142,0,9,399,-1,20,321,0,-21,215,1,9,0,0,0
2016-09,35319,Bahamas,6716,-14,-772,2164,1,54,13827,-36,612,16748,-8,-1365,775,-4,4,5061,47,69
2016-09,35602,Bermuda,49744,-95,-1181,28714,14,148,115853,-317,-105,94569,-40,3352,31023,-156,-89,202806,1984,-794
2016-09,35718,Belize,15,0,0,1,0,0,172,0,-3,340,0,1,65,0,-4,47,0,-2
2016-09,35807,British Virgin Islands,22371,-35,3568,812,0,24,19422,-53,122,108051,-48,-967,11025,-60,86,47234,295,-700
2016-09,36137,Cayman Islands,171209,-320,367,30686,14,1260,446796,-1200,7909,846194,-363,22158,334931,-60,5889,937989,5706,11920
2016-09,36188,Curacao,924,-2,-27,302,0,17,1015,-3,35,3047,-1,-29,3429,-20,-160,78415,-362,-558
2016-09,37206,Netherlands Antilles,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-09,37508,Saint Lucia,7,0,0,1,0,0,178,0,5,177,0,2,0,0,-11,0,0,-2
2016-09,37818,Turks AND Caicos Islands,39,0,2,18,0,2,186,0,9,486,0,-4,329,2,20,0,0,0
2016-09,39942,Total Latin America,367324,-681,3155,29922,15,-1034,22037,-60,128,108233,-48,-26,234498,-2033,4852,206839,-1447,1895
2016-09,40703,Bahrain,682,-1,-9,165,0,0,168,0,-1,983,0,21,249,-2,1,231,1,1
2016-09,41319,Sri Lanka,732,-1,299,0,0,0,0,0,0,18,0,0,3709,-14,60,439,5,-4
2016-09,41408,China,1134684,-2210,-46438,191743,93,-2888,16016,-44,-26,180243,-79,-22,1588,-4,128,108348,2423,-1459
2016-09,42005,Hong Kong,140539,-264,-325,13578,6,260,36337,-98,506,80774,-35,679,4001,-20,-7,130479,4185,-4085
2016-09,42102,India,116262,-217,146,2,0,-1,44,0,-2,2335,-1,-45,9923,59,-129,133449,-1287,822
2016-09,42218,Indonesia,20406,-40,-802,3517,2,69,2089,-6,13,281,0,-33,27658,269,55,33751,660,-505
2016-09,42404,Iraq,6707,-13,-185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09,42501,Israel,27883,-49,1701,2242,1,-38,4991,-14,34,39479,-17,491,17719,-109,208,53169,-2246,-95
2016-09,42609,Japan,1077392,-2028,-6419,222116,107,54,189466,-517,263,450488,-199,-484,92080,1299,-1380,713094,5764,18860
2016-09,43001,Korea,80811,-152,-596,50072,24,-487,28036,-77,-255,80121,-35,710,24335,66,-405,163721,2194,825
2016-09,43109,Kuwait,27209,-53,-991,5094,3,-222,16004,-41,1105,136687,-60,-11,NA,NA,NA,NA,NA,NA
2016-09,43419,Lebanon,0,0,0,0,0,0,15,0,-1,174,0,-7,1789,-6,207,76,0,1
2016-09,43605,Malaysia,13923,-25,426,11644,6,92,2180,-6,99,10853,-5,212,11486,-175,-161,21006,-702,180
2016-09,44105,Oman,16635,-33,-1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,-2,2,291,1,6
2016-09,44709,Pakistan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,-18,-14,2404,12,-8
2016-09,44806,Philippines,38442,-74,-1011,29,0,0,1123,-3,108,2390,-1,-5,6702,-148,-249,18391,-1119,-228
2016-09,45101,Qatar,402,0,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,3603,-23,-11,3051,13,223
2016-09,45608,Saudi Arabia,88888,-171,-2703,6713,3,-111,10352,-29,-134,36099,-16,41,NA,NA,NA,NA,NA,NA
2016-09,46019,Singapore,98512,-192,-3923,8978,4,697,58868,-163,-845,145235,-61,6134,8467,-32,62,99232,1588,-1751
2016-09,46205,Syria,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA
2016-09,46302,Taiwan,186648,-350,-427,208352,100,786,85900,-232,999,48034,-20,1958,85,0,8,134048,3285,314
2016-09,46418,Thailand,18705,-37,-828,1909,1,60,3042,-8,68,2593,-1,47,3179,1,-218,35413,-1365,757
2016-09,46604,United Arab Emirates,54843,-102,368,380,0,-8,6270,-17,-127,87757,-40,-2453,4036,-25,8,7164,34,73
2016-09,46906,Vietnam,13500,-25,254,0,0,0,0,0,0,34,0,1,598,-2,-16,2144,26,-116
2016-09,49999,Total Asia,3178635,-6063,-62255,726872,350,-1702,462944,-1260,1814,1325285,-580,7257,227029,1080,-1783,1661341,13516,13775
2016-09,50105,Algeria,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09,50504,Botswana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09,52418,Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,3,-32,4,0,0
2016-09,52604,Ghana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,7,236,81,1,-3
2016-09,53201,Liberia,275,-1,-28,47,0,2,152,0,0,616,0,1,1070,6,-4,9643,490,78
2016-09,53805,Mauritius,855,-2,-41,58,0,0,1054,-3,20,3681,-2,-518,235,1,9,11055,112,710
2016-09,54003,Morocco,2467,-5,53,0,0,0,7,0,0,175,0,-1,2037,12,-4,516,2,8
2016-09,54305,Nigeria,2005,-4,-263,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,3,8,994,11,-3
2016-09,55719,South Africa,7987,-14,367,1579,1,2,450,-1,10,9841,-4,33,11396,543,351,71415,3478,709
2016-09,57002,Egypt,214,0,3,243,0,-7,20,0,-2,476,0,8,424,3,-7,2732,14,-146
2016-09,59994,Total Africa,20413,-38,115,2416,1,-11,2371,-6,27,17725,-8,-517,24968,627,400,97994,4248,1226
2016-09,60089,Australia ,26818,-47,1820,2635,1,-195,37206,-102,-111,193087,-85,800,117809,-331,1475,162529,3289,1154
2016-09,61204,Marshall Islands,6,0,1,3,0,0,61,0,-2,769,0,-142,2581,-4,-39,10198,98,188
2016-09,61689,New Zealand,5004,-10,-356,632,0,-6,2658,-7,67,14147,-6,233,11334,-48,-62,8695,-234,-31
2016-09,69906,Total Other Countries,31855,-57,1465,3317,2,-203,39973,-109,-46,208666,-91,888,131779,-331,1323,183304,3289,1272
2016-09,69995,Total Foreign Countries,5407595,-10186,-37157,975167,467,2724,3656464,-9963,10527,6490763,-2842,34764,2421315,-4995,36360,7155652,47859,39066
2016-09,79995,Total IROs,49492,-98,-3032,9262,5,-236,12106,-34,-197,4540,-2,87,3481,-88,1288,457,5,-8
2016-09,99990,Foreign official: all countries,3607261,-6860,-59526,443083,215,-4499,168944,-461,422,850174,-373,2572,NA,NA,NA,NA,NA,NA
2016-09,99996,All Countries and IROs,5457087,-10284,-40189,984429,472,2488,3668570,-9996,10329,6495303,-2844,34851,2487769,-5237,37802,7156109,47434,39488
2016-10,10189,Austria,4896,-44,-1,493,-2,4,4088,-52,47,9776,-201,-7,6938,-168,-696,11194,455,-417
2016-10,10251,Belgium,89802,-818,-1625,4142,-19,-175,431257,-5639,-8448,33254,-704,-1073,6925,-174,153,49600,-4462,1988
2016-10,10405,Cyprus,106,-1,2,2,0,0,124,-2,2,358,-7,5,957,-20,-85,649,-22,-21
2016-10,10502,Denmark,17997,-142,2160,156,-1,-9,25391,-324,125,72361,-1468,819,12488,-377,-105,65621,-4410,-744
2016-10,10707,Finland,11130,-92,821,14,0,0,5534,-72,-92,23093,-472,87,3968,-80,-96,34380,-2490,-344
2016-10,10804,France,51215,-504,-5041,3335,-15,32,56159,-725,-299,120882,-2417,3065,124761,-2405,-1533,333595,-2372,2251
2016-10,11002,Germany,80233,-723,-487,4426,-24,-818,118580,-1539,-1269,161280,-3198,5390,70440,-1583,2022,282713,-4354,-204
2016-10,11207,Greece,1241,-11,-34,25,0,-13,250,-3,-21,1722,-36,-42,2381,-1,-224,4839,155,12
2016-10,11304,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092,-13,89,218,3,19
2016-10,11401,Ireland,233833,-2061,3564,49615,-216,1524,304396,-3839,5445,241817,-4992,-1530,63113,-592,-750,389560,-22384,-4801
2016-10,11509,Italy,39717,-364,-980,1920,-7,463,11120,-144,-75,25583,-513,598,27476,-893,-21,62351,1050,-350
2016-10,11703,Luxembourg,175519,-1556,1697,31592,-146,-811,579916,-7321,9044,500322,-10529,-12995,81044,-905,459,52488,-1671,4431
2016-10,11819,Malta,322,-3,0,7,0,0,470,-6,-8,676,-13,54,157,-3,12,606,-21,-29
2016-10,12009,Monaco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,-1,36,1,-2
2016-10,12106,Netherlands,45037,-402,145,10087,-47,-402,69121,-892,-309,228321,-4688,-222,170790,-2168,235,256911,-6554,-885
2016-10,12203,Norway,51176,-499,-4535,221,-1,-4,45619,-593,-538,203462,-4189,-751,25344,-360,-250,25760,-280,640
2016-10,12319,Portugal,5820,-52,57,249,-1,-3,438,-5,13,2657,-54,24,3188,-66,-469,7642,-99,86
2016-10,12505,Spain,36383,-334,-969,1400,-6,-17,3470,-43,149,13870,-276,408,19775,-512,-29,87693,2688,-1532
2016-10,12602,Sweden,38607,-339,739,166,-1,0,6463,-91,-593,114693,-2369,-800,30179,-485,1117,81767,-4771,-2620
2016-10,12688,Switzerland,202821,-1862,-5118,19878,-92,-668,142256,-1766,4739,353561,-7304,-2496,19615,-317,-383,397167,-22508,4747
2016-10,12807,Turkey,23629,-215,-391,0,0,0,44,-1,-8,691,-11,169,15503,-379,-1021,18195,-139,204
2016-10,13005,United Kingdom,177271,-1673,-9563,9950,-47,-523,455929,-5986,-10215,763715,-15795,-6331,287146,-6763,485,848848,-48660,-6015
2016-10,13006,Guernsey,4722,-43,-105,376,-2,2,4337,-56,-21,28080,-584,-376,10040,-235,81,28186,-1517,1526
2016-10,13007,Jersey,1913,-17,63,230,-1,20,4287,-56,-53,16678,-341,72,14681,-347,-14,80702,-4673,-1391
2016-10,13008,Isle of Man,702,-6,-1,0,0,0,225,-3,-7,881,-18,13,1062,-25,5,2812,-159,25
2016-10,13218,Serbia,1465,-12,69,0,0,0,0,0,0,12,0,0,2746,-28,-62,6,0,0
2016-10,14214,Croatia,1051,-11,-124,0,0,0,0,0,0,176,-3,5,2678,-37,-143,193,3,-7
2016-10,14338,Slovenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2728,-53,-106,151,-5,-7
2016-10,15202,Bulgaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,0,-29,53,0,39
2016-10,15288,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,-19,-33,2009,82,111
2016-10,15504,Hungary,544,-6,-144,696,-3,-2,11,0,0,724,-14,31,8519,-134,522,3835,233,-4
2016-10,15601,Latvia,379,-2,128,864,0,845,368,-4,31,215,-4,22,504,-6,50,13,0,5
2016-10,15709,Lithuania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289,-17,-13,22,0,0
2016-10,15768,Poland,32978,-297,-220,0,0,0,488,-6,41,3630,-91,-813,12795,-276,-814,8885,295,-153
2016-10,15806,Romania,3059,-29,-176,0,0,0,66,-1,0,59,-1,-6,2928,-40,-116,923,16,-171
